"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","oysteryear","WTEMP","Day"
2004,"Apr","LE2.2",2004-04-12,8.76,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"30","1.61111111111111",2004,9.6,"12"
2004,"Apr","RET3.1",2004-04-08,2.64,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"17","2",2004,10.2,"08"
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"63","2.68421052631579",2004,24.7,"11"
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"97","2.32758620689655",2004,24.7,"11"
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"80","2.97916666666667",2004,24.7,"11"
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"33","2.75",2004,24.7,"11"
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"50","3.2",2004,24.7,"11"
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"33","2",2004,24.7,"11"
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"80","3.41666666666667",2004,24.7,"11"
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"13","2.375",2004,25.5,"10"
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"27","1.4375",2004,25.5,"10"
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"43","1.38461538461538",2004,25.5,"10"
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"30","1.61111111111111",2004,25.5,"10"
2004,"Aug","EE2.2",2004-08-10,9.91,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93","3.28571428571429",2004,25.3,"10"
2004,"Aug","EE3.0",2004-08-16,10.63,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"100","3.98333333333333",2004,23.8,"16"
2004,"Aug","EE3.0",2004-08-16,10.63,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83","2.88",2004,23.8,"16"
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70","2.38095238095238",2004,24.6,"16"
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40","3.20833333333333",2004,24.6,"16"
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97","3.38059701492537",2004,24.6,"16"
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"87","3.19230769230769",2004,24.6,"16"
2004,"Aug","ET4.2",2004-08-10,6.56,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"93","3.03571428571429",2004,25.2,"10"
2004,"Aug","ET4.2",2004-08-10,6.56,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"97","3.12068965517241",2004,25.2,"10"
2004,"Aug","ET4.2",2004-08-10,6.56,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"43","2.80769230769231",2004,25.2,"10"
2004,"Aug","ET4.2",2004-08-10,6.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"87","3.55769230769231",2004,25.2,"10"
2004,"Aug","ET5.2",2004-08-10,8.89,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100","3.78333333333333",2004,25.3,"10"
2004,"Aug","ET6.2",2004-08-16,6.19,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30","2.72222222222222",2004,24.3,"16"
2004,"Aug","LE2.2",2004-08-05,8.82,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"30","1.61111111111111",2004,25.7,"05"
2004,"Aug","RET3.1",2004-08-05,2.07,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"17","2",2004,28.41,"05"
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"63","2.68421052631579",2005,7.8,"08"
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"33","2",2005,7.8,"08"
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"80","2.97916666666667",2005,7.8,"08"
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"33","2.75",2005,7.8,"08"
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"80","3.41666666666667",2005,7.8,"08"
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"50","3.2",2005,7.8,"08"
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"97","2.32758620689655",2005,7.8,"08"
2004,"Dec","EE2.2",2004-12-07,12.13,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93","3.28571428571429",2005,8.8,"07"
2004,"Dec","EE3.0",2004-12-09,10.95,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83","2.88",2005,9.5,"09"
2004,"Dec","EE3.0",2004-12-09,10.95,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"100","3.98333333333333",2005,9.5,"09"
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40","3.20833333333333",2005,9.6,"09"
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"87","3.19230769230769",2005,9.6,"09"
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97","3.38059701492537",2005,9.6,"09"
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70","2.38095238095238",2005,9.6,"09"
2004,"Dec","ET4.2",2004-12-07,5.69,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"87","3.55769230769231",2005,8.5,"07"
2004,"Dec","ET4.2",2004-12-07,5.69,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"43","2.80769230769231",2005,8.5,"07"
2004,"Dec","ET4.2",2004-12-07,5.69,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"93","3.03571428571429",2005,8.5,"07"
2004,"Dec","ET4.2",2004-12-07,5.69,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"97","3.12068965517241",2005,8.5,"07"
2004,"Dec","ET5.2",2004-12-07,9.08,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100","3.78333333333333",2005,8.8,"07"
2004,"Dec","ET6.2",2004-12-09,7.62,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30","2.72222222222222",2005,9.6,"09"
2004,"Dec","LE2.2",2004-12-06,7.12,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"30","1.61111111111111",2005,9.6,"06"
2004,"Dec","RET3.1",2004-12-09,3.49,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"17","2",2005,10.92,"09"
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"33","2",2004,1.4,"18"
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"80","3.41666666666667",2004,1.4,"18"
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"80","2.97916666666667",2004,1.4,"18"
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"97","2.32758620689655",2004,1.4,"18"
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"50","3.2",2004,1.4,"18"
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"63","2.68421052631579",2004,1.4,"18"
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"33","2.75",2004,1.4,"18"
2004,"Feb","EE2.2",2004-02-18,9.33,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93","3.28571428571429",2004,1,"18"
2004,"Feb","EE3.0",2004-02-16,8.57,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83","2.88",2004,1.9,"16"
2004,"Feb","EE3.0",2004-02-16,8.57,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"100","3.98333333333333",2004,1.9,"16"
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"87","3.19230769230769",2004,1.8,"16"
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97","3.38059701492537",2004,1.8,"16"
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70","2.38095238095238",2004,1.8,"16"
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40","3.20833333333333",2004,1.8,"16"
2004,"Feb","ET4.2",2004-02-18,5.82,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"43","2.80769230769231",2004,1.3,"18"
2004,"Feb","ET4.2",2004-02-18,5.82,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"93","3.03571428571429",2004,1.3,"18"
2004,"Feb","ET4.2",2004-02-18,5.82,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"97","3.12068965517241",2004,1.3,"18"
2004,"Feb","ET4.2",2004-02-18,5.82,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"87","3.55769230769231",2004,1.3,"18"
2004,"Feb","ET5.2",2004-02-18,5.57,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100","3.78333333333333",2004,1,"18"
2004,"Feb","ET6.2",2004-02-16,3.41,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30","2.72222222222222",2004,1.8,"16"
2004,"Feb","LE2.2",2004-02-26,6.25,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"30","1.61111111111111",2004,3.3,"26"
2004,"Feb","RET3.1",2004-02-11,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"17","2",2004,2.04,"11"
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"97","2.32758620689655",2004,0.9,"14"
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"50","3.2",2004,0.9,"14"
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"63","2.68421052631579",2004,0.9,"14"
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"80","2.97916666666667",2004,0.9,"14"
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"80","3.41666666666667",2004,0.9,"14"
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"33","2",2004,0.9,"14"
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"33","2.75",2004,0.9,"14"
2004,"Jan","EE2.2",2004-01-13,7.43,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93","3.28571428571429",2004,1,"13"
2004,"Jan","EE3.0",2004-01-12,7.24,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83","2.88",2004,-0.1,"12"
2004,"Jan","EE3.0",2004-01-12,7.24,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"100","3.98333333333333",2004,-0.1,"12"
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40","3.20833333333333",2004,1.5,"12"
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70","2.38095238095238",2004,1.5,"12"
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97","3.38059701492537",2004,1.5,"12"
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"87","3.19230769230769",2004,1.5,"12"
2004,"Jan","ET4.2",2004-01-14,3.65,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"93","3.03571428571429",2004,0.8,"14"
2004,"Jan","ET4.2",2004-01-14,3.65,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"87","3.55769230769231",2004,0.8,"14"
2004,"Jan","ET4.2",2004-01-14,3.65,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"97","3.12068965517241",2004,0.8,"14"
2004,"Jan","ET4.2",2004-01-14,3.65,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"43","2.80769230769231",2004,0.8,"14"
2004,"Jan","ET5.2",2004-01-14,4.89,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100","3.78333333333333",2004,1.2,"14"
2004,"Jan","ET6.2",2004-01-12,2.6,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30","2.72222222222222",2004,0.5,"12"
2004,"Jan","LE2.2",2004-01-12,7.49,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"30","1.61111111111111",2004,2.6,"12"
2004,"Jan","RET3.1",2004-01-08,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"17","2",2004,5.04,"08"
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"80","3.41666666666667",2004,26.1,"08"
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"50","3.2",2004,26.1,"08"
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"80","2.97916666666667",2004,26.1,"08"
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"33","2.75",2004,26.1,"08"
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"63","2.68421052631579",2004,26.1,"08"
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"97","2.32758620689655",2004,26.1,"08"
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"33","2",2004,26.1,"08"
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"43","1.38461538461538",2004,26.9,"07"
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"27","1.4375",2004,26.9,"07"
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"30","1.61111111111111",2004,26.9,"07"
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"13","2.375",2004,26.9,"07"
2004,"Jul","EE2.2",2004-07-20,11.15,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93","3.28571428571429",2004,26.6,"20"
2004,"Jul","EE3.0",2004-07-21,11.93,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"100","3.98333333333333",2004,27,"21"
2004,"Jul","EE3.0",2004-07-21,11.93,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83","2.88",2004,27,"21"
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"87","3.19230769230769",2004,27.2,"21"
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97","3.38059701492537",2004,27.2,"21"
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70","2.38095238095238",2004,27.2,"21"
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40","3.20833333333333",2004,27.2,"21"
2004,"Jul","ET4.2",2004-07-20,7.87,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"93","3.03571428571429",2004,26.4,"20"
2004,"Jul","ET4.2",2004-07-20,7.87,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"43","2.80769230769231",2004,26.4,"20"
2004,"Jul","ET4.2",2004-07-20,7.87,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"97","3.12068965517241",2004,26.4,"20"
2004,"Jul","ET4.2",2004-07-20,7.87,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"87","3.55769230769231",2004,26.4,"20"
2004,"Jul","ET5.2",2004-07-07,8.19,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100","3.78333333333333",2004,27.5,"07"
2004,"Jul","ET6.2",2004-07-21,6.25,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30","2.72222222222222",2004,28.2,"21"
2004,"Jul","LE2.2",2004-07-06,9.78,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"30","1.61111111111111",2004,26.3,"06"
2004,"Jul","RET3.1",2004-07-08,5,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"17","2",2004,28.48,"08"
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"63","2.68421052631579",2004,22,"09"
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"80","2.97916666666667",2004,22,"09"
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"33","2",2004,22,"09"
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"33","2.75",2004,22,"09"
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"80","3.41666666666667",2004,22,"09"
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"97","2.32758620689655",2004,22,"09"
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"50","3.2",2004,22,"09"
2004,"Jun","CB3.3W",2004-06-08,4.84,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"27","1.4375",2004,22.6,"08"
2004,"Jun","CB3.3W",2004-06-08,4.84,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"30","1.61111111111111",2004,22.6,"08"
2004,"Jun","CB3.3W",2004-06-08,4.84,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"13","2.375",2004,22.6,"08"
2004,"Jun","CB3.3W",2004-06-08,4.84,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"43","1.38461538461538",2004,22.6,"08"
2004,"Jun","EE2.2",2004-06-08,9.46,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93","3.28571428571429",2004,22.8,"08"
2004,"Jun","EE3.0",2004-06-09,10.82,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"100","3.98333333333333",2004,25.5,"09"
2004,"Jun","EE3.0",2004-06-09,10.82,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83","2.88",2004,25.5,"09"
2004,"Jun","EE3.1",2004-06-09,13.53,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70","2.38095238095238",2004,23.2,"09"
2004,"Jun","EE3.1",2004-06-09,13.53,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"87","3.19230769230769",2004,23.2,"09"
2004,"Jun","EE3.1",2004-06-09,13.53,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40","3.20833333333333",2004,23.2,"09"
2004,"Jun","EE3.1",2004-06-09,13.53,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97","3.38059701492537",2004,23.2,"09"
2004,"Jun","ET4.2",2004-06-08,6.8,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"43","2.80769230769231",2004,20.9,"08"
2004,"Jun","ET4.2",2004-06-08,6.8,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"97","3.12068965517241",2004,20.9,"08"
2004,"Jun","ET4.2",2004-06-08,6.8,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"87","3.55769230769231",2004,20.9,"08"
2004,"Jun","ET4.2",2004-06-08,6.8,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"93","3.03571428571429",2004,20.9,"08"
2004,"Jun","ET5.2",2004-06-08,7.18,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100","3.78333333333333",2004,22.6,"08"
2004,"Jun","ET6.2",2004-06-09,7.62,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30","2.72222222222222",2004,26,"09"
2004,"Jun","LE2.2",2004-06-07,8.5,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"30","1.61111111111111",2004,21.5,"07"
2004,"Jun","RET3.1",2004-06-03,2.17,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"17","2",2004,24.49,"03"
2004,"Mar","CB3.2",2004-03-17,5.45,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"50","3.2",2004,5.3,"17"
2004,"Mar","CB3.2",2004-03-17,5.45,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"80","3.41666666666667",2004,5.3,"17"
2004,"Mar","CB3.2",2004-03-17,5.45,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"97","2.32758620689655",2004,5.3,"17"
2004,"Mar","CB3.2",2004-03-17,5.45,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"80","2.97916666666667",2004,5.3,"17"
2004,"Mar","CB3.2",2004-03-17,5.45,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"63","2.68421052631579",2004,5.3,"17"
2004,"Mar","CB3.2",2004-03-17,5.45,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"33","2.75",2004,5.3,"17"
2004,"Mar","CB3.2",2004-03-17,5.45,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"33","2",2004,5.3,"17"
2004,"Mar","CB3.3W",2004-03-17,4.42,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"43","1.38461538461538",2004,5.8,"17"
2004,"Mar","CB3.3W",2004-03-17,4.42,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"30","1.61111111111111",2004,5.8,"17"
2004,"Mar","CB3.3W",2004-03-17,4.42,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"13","2.375",2004,5.8,"17"
2004,"Mar","CB3.3W",2004-03-17,4.42,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"27","1.4375",2004,5.8,"17"
2004,"Mar","EE2.2",2004-03-18,11.58,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93","3.28571428571429",2004,6.6,"18"
2004,"Mar","EE3.0",2004-03-30,12.4,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83","2.88",2004,9.4,"30"
2004,"Mar","EE3.0",2004-03-30,12.4,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"100","3.98333333333333",2004,9.4,"30"
2004,"Mar","EE3.1",2004-03-30,13.13,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97","3.38059701492537",2004,9,"30"
2004,"Mar","EE3.1",2004-03-30,13.13,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40","3.20833333333333",2004,9,"30"
2004,"Mar","EE3.1",2004-03-30,13.13,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70","2.38095238095238",2004,9,"30"
2004,"Mar","EE3.1",2004-03-30,13.13,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"87","3.19230769230769",2004,9,"30"
2004,"Mar","ET4.2",2004-03-18,7.87,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"43","2.80769230769231",2004,6.5,"18"
2004,"Mar","ET4.2",2004-03-18,7.87,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"87","3.55769230769231",2004,6.5,"18"
2004,"Mar","ET4.2",2004-03-18,7.87,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"97","3.12068965517241",2004,6.5,"18"
