"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","WTEMP","Lat_Env","Long_Env","oysteryear"
2000,"Sep","RET3.1",2000-09-12,7,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"32",0.48,24.95,"37.917299999999997",-76.8222,2000
2000,"Sep","RET3.2",2000-09-12,10.5,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"96",2.291666667,25.04,"37.811579999999999",-76.71195,2000
2000,"Sep","RET3.2",2000-09-12,10.5,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"96",2.64,25.04,"37.811579999999999",-76.71195,2000
2000,"Sep","RET4.3",2000-09-14,7.9,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"28",0.44,25.53,"37.508690000000001",-76.78889,2000
2000,"Sep","WE4.1",2000-09-14,18.93,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"95",3.333333333,24.75,"37.311810000000001",-76.34634,2000
2000,"Sep","WE4.1",2000-09-14,18.93,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"96",2.72,24.75,"37.311810000000001",-76.34634,2000
2000,"Sep","WE4.1",2000-09-14,18.93,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",3.48,24.75,"37.311810000000001",-76.34634,2000
2001,"Apr","CB3.2",2001-04-04,8.72,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"93",3.25,7.6,"39.083970000000001",-76.18145,2001
2001,"Apr","CB3.2",2001-04-04,8.72,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"93",3.25,7.6,"39.083970000000001",-76.18145,2001
2001,"Apr","CB3.2",2001-04-04,8.72,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"100",3.2,7.6,"39.083970000000001",-76.18145,2001
2001,"Apr","CB3.3W",2001-04-03,5.94,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"100",3.46666666666667,9.3,"38.581240000000001",-76.25159,2001
2001,"Apr","CB4.1W",2001-04-03,8.69,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"97",3.67241379310345,8.4,"38.814979999999998",-76.46272,2001
2001,"Apr","CB4.1W",2001-04-03,8.69,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"93",3.14285714285714,8.4,"38.814979999999998",-76.46272,2001
2001,"Apr","CB5.4",2001-04-05,15.44,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",2.2,8.82,"37.800130000000003",-76.17466,2001
2001,"Apr","CB5.4",2001-04-05,15.44,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"84",1.96,8.82,"37.800130000000003",-76.17466,2001
2001,"Apr","CB5.4",2001-04-05,15.44,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",2.44,8.82,"37.800130000000003",-76.17466,2001
2001,"Apr","EE1.1",2001-04-03,14.46,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.53125,7.6,"38.525210000000001",-76.13216,2001
2001,"Apr","EE1.1",2001-04-03,14.46,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"100",3.86666666666667,7.6,"38.525210000000001",-76.13216,2001
2001,"Apr","EE1.1",2001-04-03,14.46,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"100",3.46666666666667,7.6,"38.525210000000001",-76.13216,2001
2001,"Apr","EE1.1",2001-04-03,14.46,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.86666666666667,7.6,"38.525210000000001",-76.13216,2001
2001,"Apr","EE2.1",2001-04-04,14.13,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"97",4.12068965517241,8.5,"38.411610000000003",-76.1448,2001
2001,"Apr","EE2.1",2001-04-04,14.13,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"77",2.69565217391304,8.5,"38.411610000000003",-76.1448,2001
2001,"Apr","EE2.1",2001-04-04,14.13,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"100",4.4,8.5,"38.411610000000003",-76.1448,2001
2001,"Apr","EE2.1",2001-04-04,14.13,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,"100",3.78333333333333,8.5,"38.411610000000003",-76.1448,2001
2001,"Apr","EE2.2",2001-04-04,15.47,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.03703703703704,8.7,"38.319420000000001",-76.14587,2001
2001,"Apr","EE3.0",2001-04-05,13.06,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"90",4.09259259259259,10.3,"38.165320000000001",-76.00854,2001
2001,"Apr","EE3.0",2001-04-05,13.06,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"100",3.7,10.3,"38.165320000000001",-76.00854,2001
2001,"Apr","EE3.0",2001-04-05,13.06,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"100",4.18333333333333,10.3,"38.165320000000001",-76.00854,2001
2001,"Apr","EE3.1",2001-04-05,15.2,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"43",3.42307692307692,9.4,"38.071159999999999",-76.04566,2001
2001,"Apr","EE3.1",2001-04-05,15.2,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.93589743589744,9.4,"38.071159999999999",-76.04566,2001
2001,"Apr","EE3.1",2001-04-05,15.2,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"100",4.26666666666667,9.4,"38.071159999999999",-76.04566,2001
2001,"Apr","EE3.3",2001-04-05,15.54,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100",4.2,11.7,"37.568939999999998",-75.44161,2001
2001,"Apr","ET3.1",2001-04-04,0.14,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.65,10.2,"39.364150000000002",-75.88203,2001
2001,"Apr","ET4.2",2001-04-03,11.15,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.15,7.6,"38.596419999999995",-76.12821,2001
2001,"Apr","ET4.2",2001-04-03,11.15,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"100",3.6271186440678,7.6,"38.596419999999995",-76.12821,2001
2001,"Apr","ET5.2",2001-04-03,8.5,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"100",3.23333333333333,8.6,"38.395020000000002",-76.11291,2001
2001,"Apr","ET5.2",2001-04-03,8.5,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100",4.46666666666667,8.6,"38.395020000000002",-76.11291,2001
2001,"Apr","ET5.2",2001-04-03,8.5,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.6,8.6,"38.395020000000002",-76.11291,2001
2001,"Apr","LE1.1",2001-04-11,11.34,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",4.25,13.5,"38.243079999999999",-76.3367,2001
2001,"Apr","LE2.2",2001-04-02,10.98,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"80",2.5625,8.4,"38.091419999999999",-76.36003,2001
2001,"Apr","LE2.3",2001-04-02,15.54,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",3.5625,7.7,"38.029879999999999",-76.20036,2001
2001,"Apr","LE3.1",2001-04-12,11.7,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"100",2.76,13.77,"37.759250000000002",-76.61592,2001
2001,"Apr","LE3.1",2001-04-12,11.7,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"100",3.56,13.77,"37.759250000000002",-76.61592,2001
2001,"Apr","LE3.2",2001-04-12,13.7,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",2.68,13.33,"37.669139999999999",-76.55047,2001
2001,"Apr","LE3.2",2001-04-12,13.7,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"16",0.4,13.33,"37.669139999999999",-76.55047,2001
2001,"Apr","LE3.4",2001-04-12,15.7,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"100",3.24,12.81,"37.631889999999999",-76.44486,2001
2001,"Apr","LE3.4",2001-04-12,15.7,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"100",2.28,12.81,"37.631889999999999",-76.44486,2001
2001,"Apr","LE3.7",2001-04-03,16.91,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"100",3.916666667,9.84,"37.53069",-76.30661,2001
2001,"Apr","LE3.7",2001-04-03,16.91,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.730769231,9.84,"37.53069",-76.30661,2001
2001,"Apr","LE3.7",2001-04-03,16.91,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.555555556,9.84,"37.53069",-76.30661,2001
2001,"Apr","LE4.2",2001-04-10,14.2,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"92",2.36,14.14,"37.290439999999997",-76.57811,2001
2001,"Apr","LE5.1",2001-04-24,1.4,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"92",1.64,17.95,"37.202970000000001",-76.64833,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"72",1.92,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"100",1.96,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"100",2.84,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"100",1.88,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"12",0.12,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"96",1.84,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"100",2.84,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","LE5.2",2001-04-24,8,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"96",2.32,17.08,"37.055999999999997",-76.59306,2001
2001,"Apr","RET3.1",2001-04-12,2.2,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"40",0.56,15.38,"37.917299999999997",-76.8222,2001
2001,"Apr","RET3.2",2001-04-12,8.1,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"96",3.44,14.68,"37.811579999999999",-76.71195,2001
2001,"Apr","RET3.2",2001-04-12,8.1,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"100",2.92,14.68,"37.811579999999999",-76.71195,2001
2001,"Apr","WE4.1",2001-04-02,20.77,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"100",3.48,9.43,"37.311810000000001",-76.34634,2001
2001,"Apr","WE4.1",2001-04-02,20.77,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"100",3,9.43,"37.311810000000001",-76.34634,2001
2001,"Apr","WE4.1",2001-04-02,20.77,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"96",3.041666667,9.43,"37.311810000000001",-76.34634,2001
2001,"Aug","CB3.2",2001-08-15,10.56,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"100",3.2,27,"39.083970000000001",-76.18145,2001
2001,"Aug","CB3.2",2001-08-15,10.56,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"93",3.25,27,"39.083970000000001",-76.18145,2001
2001,"Aug","CB3.2",2001-08-15,10.56,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"93",3.25,27,"39.083970000000001",-76.18145,2001
2001,"Aug","CB3.3W",2001-08-14,10.5,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"100",3.46666666666667,27.7,"38.581240000000001",-76.25159,2001
2001,"Aug","CB4.1W",2001-08-14,12.93,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"97",3.67241379310345,27.8,"38.814979999999998",-76.46272,2001
2001,"Aug","CB4.1W",2001-08-14,12.93,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"93",3.14285714285714,27.8,"38.814979999999998",-76.46272,2001
2001,"Aug","CB5.4",2001-08-02,17.43,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"84",1.96,24.86,"37.800130000000003",-76.17466,2001
2001,"Aug","CB5.4",2001-08-02,17.43,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",2.44,24.86,"37.800130000000003",-76.17466,2001
2001,"Aug","CB5.4",2001-08-02,17.43,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",2.2,24.86,"37.800130000000003",-76.17466,2001
2001,"Aug","EE1.1",2001-08-14,12.86,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.86666666666667,27.7,"38.525210000000001",-76.13216,2001
2001,"Aug","EE1.1",2001-08-14,12.86,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.53125,27.7,"38.525210000000001",-76.13216,2001
2001,"Aug","EE1.1",2001-08-14,12.86,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"100",3.46666666666667,27.7,"38.525210000000001",-76.13216,2001
2001,"Aug","EE1.1",2001-08-14,12.86,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"100",3.86666666666667,27.7,"38.525210000000001",-76.13216,2001
2001,"Aug","EE2.1",2001-08-14,12.13,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,"100",3.78333333333333,27.9,"38.411610000000003",-76.1448,2001
2001,"Aug","EE2.1",2001-08-14,12.13,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"100",4.4,27.9,"38.411610000000003",-76.1448,2001
2001,"Aug","EE2.1",2001-08-14,12.13,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"77",2.69565217391304,27.9,"38.411610000000003",-76.1448,2001
2001,"Aug","EE2.1",2001-08-14,12.13,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"97",4.12068965517241,27.9,"38.411610000000003",-76.1448,2001
2001,"Aug","EE2.2",2001-08-14,13.79,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.03703703703704,27.7,"38.319420000000001",-76.14587,2001
2001,"Aug","EE3.0",2001-08-16,12.86,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"100",3.7,28.3,"38.165320000000001",-76.00854,2001
2001,"Aug","EE3.0",2001-08-16,12.86,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"90",4.09259259259259,28.3,"38.165320000000001",-76.00854,2001
2001,"Aug","EE3.0",2001-08-16,12.86,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"100",4.18333333333333,28.3,"38.165320000000001",-76.00854,2001
2001,"Aug","EE3.1",2001-08-16,14.53,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"43",3.42307692307692,27.6,"38.071159999999999",-76.04566,2001
2001,"Aug","EE3.1",2001-08-16,14.53,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.93589743589744,27.6,"38.071159999999999",-76.04566,2001
2001,"Aug","EE3.1",2001-08-16,14.53,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"100",4.26666666666667,27.6,"38.071159999999999",-76.04566,2001
2001,"Aug","EE3.3",2001-08-16,17.89,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100",4.2,27.9,"37.568939999999998",-75.44161,2001
2001,"Aug","ET3.1",2001-08-15,0.36,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.65,28.5,"39.364150000000002",-75.88203,2001
2001,"Aug","ET4.2",2001-08-14,10.66,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"100",3.6271186440678,27.5,"38.596419999999995",-76.12821,2001
2001,"Aug","ET4.2",2001-08-14,10.66,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.15,27.5,"38.596419999999995",-76.12821,2001
2001,"Aug","ET5.2",2001-08-14,8.76,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.6,27.4,"38.395020000000002",-76.11291,2001
2001,"Aug","ET5.2",2001-08-14,8.76,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100",4.46666666666667,27.4,"38.395020000000002",-76.11291,2001
2001,"Aug","ET5.2",2001-08-14,8.76,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"100",3.23333333333333,27.4,"38.395020000000002",-76.11291,2001
2001,"Aug","LE1.1",2001-08-06,10.3,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",4.25,28.4,"38.243079999999999",-76.3367,2001
2001,"Aug","LE2.2",2001-08-13,10.72,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"80",2.5625,27.4,"38.091419999999999",-76.36003,2001
2001,"Aug","LE2.3",2001-08-13,13.86,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",3.5625,27.4,"38.029879999999999",-76.20036,2001
2001,"Aug","LE3.1",2001-08-09,13.6,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"100",2.76,28.81,"37.759250000000002",-76.61592,2001
2001,"Aug","LE3.1",2001-08-09,13.6,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"100",3.56,28.81,"37.759250000000002",-76.61592,2001
2001,"Aug","LE3.2",2001-08-09,14.6,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"16",0.4,28.91,"37.669139999999999",-76.55047,2001
2001,"Aug","LE3.2",2001-08-09,14.6,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",2.68,28.91,"37.669139999999999",-76.55047,2001
2001,"Aug","LE3.4",2001-08-09,16.8,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"100",3.24,27.16,"37.631889999999999",-76.44486,2001
2001,"Aug","LE3.4",2001-08-09,16.8,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"100",2.28,27.16,"37.631889999999999",-76.44486,2001
2001,"Aug","LE3.7",2001-08-01,18.83,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.730769231,25.56,"37.53069",-76.30661,2001
2001,"Aug","LE3.7",2001-08-01,18.83,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.555555556,25.56,"37.53069",-76.30661,2001
2001,"Aug","LE3.7",2001-08-01,18.83,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"100",3.916666667,25.56,"37.53069",-76.30661,2001
2001,"Aug","LE4.2",2001-08-07,19.4,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"92",2.36,26.74,"37.290439999999997",-76.57811,2001
2001,"Aug","LE5.1",2001-08-21,7.5,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"92",1.64,27.93,"37.202970000000001",-76.64833,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"100",1.96,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"96",2.32,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"12",0.12,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"72",1.92,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"96",1.84,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"100",2.84,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"100",2.84,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","LE5.2",2001-08-21,14.1,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"100",1.88,27.37,"37.055999999999997",-76.59306,2001
2001,"Aug","RET3.1",2001-08-09,6.6,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"40",0.56,29.82,"37.917299999999997",-76.8222,2001
2001,"Aug","RET3.2",2001-08-09,11.5,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"96",3.44,28.95,"37.811579999999999",-76.71195,2001
2001,"Aug","RET3.2",2001-08-09,11.5,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"100",2.92,28.95,"37.811579999999999",-76.71195,2001
2001,"Aug","WE4.1",2001-08-01,21.55,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"96",3.041666667,24.47,"37.311810000000001",-76.34634,2001
2001,"Aug","WE4.1",2001-08-01,21.55,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"100",3,24.47,"37.311810000000001",-76.34634,2001
2001,"Aug","WE4.1",2001-08-01,21.55,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"100",3.48,24.47,"37.311810000000001",-76.34634,2001
2001,"Dec","CB3.2",2001-12-12,13.33,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"93",3.25,11,"39.083970000000001",-76.18145,2002
2001,"Dec","CB3.2",2001-12-12,13.33,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"93",3.25,11,"39.083970000000001",-76.18145,2002
2001,"Dec","CB3.2",2001-12-12,13.33,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"100",3.2,11,"39.083970000000001",-76.18145,2002
2001,"Dec","EE1.1",2001-12-11,16.97,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"100",3.46666666666667,11.4,"38.525210000000001",-76.13216,2002
2001,"Dec","EE1.1",2001-12-11,16.97,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.86666666666667,11.4,"38.525210000000001",-76.13216,2002
2001,"Dec","EE1.1",2001-12-11,16.97,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"100",3.86666666666667,11.4,"38.525210000000001",-76.13216,2002
2001,"Dec","EE1.1",2001-12-11,16.97,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.53125,11.4,"38.525210000000001",-76.13216,2002
2001,"Dec","EE2.1",2001-12-11,17.66,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"100",4.4,11.2,"38.411610000000003",-76.1448,2002
2001,"Dec","EE2.1",2001-12-11,17.66,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,"100",3.78333333333333,11.2,"38.411610000000003",-76.1448,2002
2001,"Dec","EE2.1",2001-12-11,17.66,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"97",4.12068965517241,11.2,"38.411610000000003",-76.1448,2002
2001,"Dec","EE2.1",2001-12-11,17.66,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"77",2.69565217391304,11.2,"38.411610000000003",-76.1448,2002
2001,"Dec","EE2.2",2001-12-11,18.28,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.03703703703704,11.2,"38.319420000000001",-76.14587,2002
2001,"Dec","ET3.1",2001-12-12,2.42,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.65,9.7,"39.364150000000002",-75.88203,2002
2001,"Dec","ET4.2",2001-12-11,14.8,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"100",3.6271186440678,10.6,"38.596419999999995",-76.12821,2002
2001,"Dec","ET4.2",2001-12-11,14.8,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.15,10.6,"38.596419999999995",-76.12821,2002
2001,"Dec","ET5.2",2001-12-11,14.6,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"100",4.46666666666667,11.3,"38.395020000000002",-76.11291,2002
2001,"Dec","ET5.2",2001-12-11,14.6,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"100",3.23333333333333,11.3,"38.395020000000002",-76.11291,2002
2001,"Dec","ET5.2",2001-12-11,14.6,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.6,11.3,"38.395020000000002",-76.11291,2002
2001,"Dec","LE1.1",2001-12-06,16.29,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",4.25,13.1,"38.243079999999999",-76.3367,2002
2001,"Dec","LE2.2",2001-12-10,18.07,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"80",2.5625,12.2,"38.091419999999999",-76.36003,2002
2001,"Dec","LE2.3",2001-12-10,19.24,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",3.5625,12.4,"38.029879999999999",-76.20036,2002
2001,"Dec","LE3.1",2001-12-06,18.7,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"100",2.76,13.14,"37.759250000000002",-76.61592,2002
