"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","Prev_ratio","oysteryear","Prev_ep","WTEMP","Lat_Env","Long_Env"
2004,"Apr","ET5.2",2004-04-13,8.06,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,100,3.78333333333333,1,2004,0.999999,9.3,"38.395020000000002",-76.11291
2004,"Apr","ET6.2",2004-04-14,4.69,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,30,2.72222222222222,0.3,2004,0.3,10.8,"39.173829999999995",-76.55262
2004,"Apr","LE2.2",2004-04-12,8.76,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,7,1.75,0.07,2004,0.07,9.6,"38.091419999999999",-76.36003
2004,"Apr","LE2.2",2004-04-12,8.76,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,30,1.61111111111111,0.3,2004,0.3,9.6,"38.091419999999999",-76.36003
2004,"Apr","RET3.1",2004-04-08,2.64,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,17,2,0.17,2004,0.17,10.2,"37.917299999999997",-76.8222
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,2,0.33,2004,0.33,24.7,"39.083970000000001",-76.18145
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,2.75,0.33,2004,0.33,24.7,"39.083970000000001",-76.18145
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,80,2.97916666666667,0.8,2004,0.8,24.7,"39.083970000000001",-76.18145
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,80,3.41666666666667,0.8,2004,0.8,24.7,"39.083970000000001",-76.18145
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,63,2.68421052631579,0.63,2004,0.63,24.7,"39.083970000000001",-76.18145
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,97,2.32758620689655,0.97,2004,0.97,24.7,"39.083970000000001",-76.18145
2004,"Aug","CB3.2",2004-08-11,4.96,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,50,3.2,0.5,2004,0.5,24.7,"39.083970000000001",-76.18145
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,27,1.4375,0.27,2004,0.27,25.5,"38.581240000000001",-76.25159
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,13,2.375,0.13,2004,0.13,25.5,"38.581240000000001",-76.25159
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,30,1.61111111111111,0.3,2004,0.3,25.5,"38.581240000000001",-76.25159
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,43,1.38461538461538,0.43,2004,0.43,25.5,"38.581240000000001",-76.25159
2004,"Aug","CB3.3W",2004-08-10,6.8,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,3,0.5,0.03,2004,0.03,25.5,"38.581240000000001",-76.25159
2004,"Aug","EE2.2",2004-08-10,9.91,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,93,3.28571428571429,0.93,2004,0.93,25.3,"38.319420000000001",-76.14587
2004,"Aug","EE3.0",2004-08-16,10.63,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,100,3.98333333333333,1,2004,0.999999,23.8,"38.165320000000001",-76.00854
2004,"Aug","EE3.0",2004-08-16,10.63,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,43,2,0.43,2004,0.43,23.8,"38.165320000000001",-76.00854
2004,"Aug","EE3.0",2004-08-16,10.63,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,77,2.58695652173913,0.77,2004,0.77,23.8,"38.165320000000001",-76.00854
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,70,2.38095238095238,0.7,2004,0.7,24.6,"38.071159999999999",-76.04566
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,87,3.19230769230769,0.87,2004,0.87,24.6,"38.071159999999999",-76.04566
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,97,3.38059701492537,0.97,2004,0.97,24.6,"38.071159999999999",-76.04566
2004,"Aug","EE3.1",2004-08-16,12.73,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,40,3.20833333333333,0.4,2004,0.4,24.6,"38.071159999999999",-76.04566
2004,"Aug","ET4.2",2004-08-10,6.56,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,97,3.12068965517241,0.97,2004,0.97,25.2,"38.596419999999995",-76.12821
2004,"Aug","ET4.2",2004-08-10,6.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,87,3.55769230769231,0.87,2004,0.87,25.2,"38.596419999999995",-76.12821
2004,"Aug","ET4.2",2004-08-10,6.56,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,2.80769230769231,0.43,2004,0.43,25.2,"38.596419999999995",-76.12821
2004,"Aug","ET5.2",2004-08-10,8.89,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,100,3.78333333333333,1,2004,0.999999,25.3,"38.395020000000002",-76.11291
2004,"Aug","ET6.2",2004-08-16,6.19,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,30,2.72222222222222,0.3,2004,0.3,24.3,"39.173829999999995",-76.55262
2004,"Aug","LE2.2",2004-08-05,8.82,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,30,1.61111111111111,0.3,2004,0.3,25.7,"38.091419999999999",-76.36003
2004,"Aug","LE2.2",2004-08-05,8.82,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,7,1.75,0.07,2004,0.07,25.7,"38.091419999999999",-76.36003
2004,"Aug","RET3.1",2004-08-05,2.07,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,17,2,0.17,2004,0.17,28.41,"37.917299999999997",-76.8222
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,97,2.32758620689655,0.97,2005,0.97,7.8,"39.083970000000001",-76.18145
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,2.75,0.33,2005,0.33,7.8,"39.083970000000001",-76.18145
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,50,3.2,0.5,2005,0.5,7.8,"39.083970000000001",-76.18145
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,2,0.33,2005,0.33,7.8,"39.083970000000001",-76.18145
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,80,3.41666666666667,0.8,2005,0.8,7.8,"39.083970000000001",-76.18145
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,63,2.68421052631579,0.63,2005,0.63,7.8,"39.083970000000001",-76.18145
2004,"Dec","CB3.2",2004-12-08,1.46,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,80,2.97916666666667,0.8,2005,0.8,7.8,"39.083970000000001",-76.18145
2004,"Dec","EE2.2",2004-12-07,12.13,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,93,3.28571428571429,0.93,2005,0.93,8.8,"38.319420000000001",-76.14587
2004,"Dec","EE3.0",2004-12-09,10.95,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,77,2.58695652173913,0.77,2005,0.77,9.5,"38.165320000000001",-76.00854
2004,"Dec","EE3.0",2004-12-09,10.95,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,43,2,0.43,2005,0.43,9.5,"38.165320000000001",-76.00854
2004,"Dec","EE3.0",2004-12-09,10.95,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,100,3.98333333333333,1,2005,0.999999,9.5,"38.165320000000001",-76.00854
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,97,3.38059701492537,0.97,2005,0.97,9.6,"38.071159999999999",-76.04566
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,40,3.20833333333333,0.4,2005,0.4,9.6,"38.071159999999999",-76.04566
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,70,2.38095238095238,0.7,2005,0.7,9.6,"38.071159999999999",-76.04566
2004,"Dec","EE3.1",2004-12-09,12.13,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,87,3.19230769230769,0.87,2005,0.87,9.6,"38.071159999999999",-76.04566
2004,"Dec","ET4.2",2004-12-07,5.69,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,2.80769230769231,0.43,2005,0.43,8.5,"38.596419999999995",-76.12821
2004,"Dec","ET4.2",2004-12-07,5.69,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,87,3.55769230769231,0.87,2005,0.87,8.5,"38.596419999999995",-76.12821
2004,"Dec","ET4.2",2004-12-07,5.69,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,97,3.12068965517241,0.97,2005,0.97,8.5,"38.596419999999995",-76.12821
2004,"Dec","ET5.2",2004-12-07,9.08,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,100,3.78333333333333,1,2005,0.999999,8.8,"38.395020000000002",-76.11291
2004,"Dec","ET6.2",2004-12-09,7.62,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,30,2.72222222222222,0.3,2005,0.3,9.6,"39.173829999999995",-76.55262
2004,"Dec","LE2.2",2004-12-06,7.12,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,30,1.61111111111111,0.3,2005,0.3,9.6,"38.091419999999999",-76.36003
2004,"Dec","LE2.2",2004-12-06,7.12,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,7,1.75,0.07,2005,0.07,9.6,"38.091419999999999",-76.36003
2004,"Dec","RET3.1",2004-12-09,3.49,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,17,2,0.17,2005,0.17,10.92,"37.917299999999997",-76.8222
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,97,2.32758620689655,0.97,2004,0.97,1.4,"39.083970000000001",-76.18145
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,2.75,0.33,2004,0.33,1.4,"39.083970000000001",-76.18145
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,80,2.97916666666667,0.8,2004,0.8,1.4,"39.083970000000001",-76.18145
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,63,2.68421052631579,0.63,2004,0.63,1.4,"39.083970000000001",-76.18145
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,80,3.41666666666667,0.8,2004,0.8,1.4,"39.083970000000001",-76.18145
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,2,0.33,2004,0.33,1.4,"39.083970000000001",-76.18145
2004,"Feb","CB3.2",2004-02-18,4.96,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,50,3.2,0.5,2004,0.5,1.4,"39.083970000000001",-76.18145
2004,"Feb","EE2.2",2004-02-18,9.33,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,93,3.28571428571429,0.93,2004,0.93,1,"38.319420000000001",-76.14587
2004,"Feb","EE3.0",2004-02-16,8.57,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,43,2,0.43,2004,0.43,1.9,"38.165320000000001",-76.00854
2004,"Feb","EE3.0",2004-02-16,8.57,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,77,2.58695652173913,0.77,2004,0.77,1.9,"38.165320000000001",-76.00854
2004,"Feb","EE3.0",2004-02-16,8.57,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,100,3.98333333333333,1,2004,0.999999,1.9,"38.165320000000001",-76.00854
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,70,2.38095238095238,0.7,2004,0.7,1.8,"38.071159999999999",-76.04566
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,40,3.20833333333333,0.4,2004,0.4,1.8,"38.071159999999999",-76.04566
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,87,3.19230769230769,0.87,2004,0.87,1.8,"38.071159999999999",-76.04566
2004,"Feb","EE3.1",2004-02-16,11.34,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,97,3.38059701492537,0.97,2004,0.97,1.8,"38.071159999999999",-76.04566
2004,"Feb","ET4.2",2004-02-18,5.82,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,97,3.12068965517241,0.97,2004,0.97,1.3,"38.596419999999995",-76.12821
2004,"Feb","ET4.2",2004-02-18,5.82,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,87,3.55769230769231,0.87,2004,0.87,1.3,"38.596419999999995",-76.12821
2004,"Feb","ET4.2",2004-02-18,5.82,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,2.80769230769231,0.43,2004,0.43,1.3,"38.596419999999995",-76.12821
2004,"Feb","ET5.2",2004-02-18,5.57,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,100,3.78333333333333,1,2004,0.999999,1,"38.395020000000002",-76.11291
2004,"Feb","ET6.2",2004-02-16,3.41,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,30,2.72222222222222,0.3,2004,0.3,1.8,"39.173829999999995",-76.55262
2004,"Feb","LE2.2",2004-02-26,6.25,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,30,1.61111111111111,0.3,2004,0.3,3.3,"38.091419999999999",-76.36003
2004,"Feb","LE2.2",2004-02-26,6.25,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,7,1.75,0.07,2004,0.07,3.3,"38.091419999999999",-76.36003
2004,"Feb","RET3.1",2004-02-11,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,17,2,0.17,2004,0.17,2.04,"37.917299999999997",-76.8222
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,97,2.32758620689655,0.97,2004,0.97,0.9,"39.083970000000001",-76.18145
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,80,3.41666666666667,0.8,2004,0.8,0.9,"39.083970000000001",-76.18145
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,80,2.97916666666667,0.8,2004,0.8,0.9,"39.083970000000001",-76.18145
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,2.75,0.33,2004,0.33,0.9,"39.083970000000001",-76.18145
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,2,0.33,2004,0.33,0.9,"39.083970000000001",-76.18145
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,50,3.2,0.5,2004,0.5,0.9,"39.083970000000001",-76.18145
2004,"Jan","CB3.2",2004-01-14,1.34,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,63,2.68421052631579,0.63,2004,0.63,0.9,"39.083970000000001",-76.18145
2004,"Jan","EE2.2",2004-01-13,7.43,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,93,3.28571428571429,0.93,2004,0.93,1,"38.319420000000001",-76.14587
2004,"Jan","EE3.0",2004-01-12,7.24,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,100,3.98333333333333,1,2004,0.999999,-0.1,"38.165320000000001",-76.00854
2004,"Jan","EE3.0",2004-01-12,7.24,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,77,2.58695652173913,0.77,2004,0.77,-0.1,"38.165320000000001",-76.00854
2004,"Jan","EE3.0",2004-01-12,7.24,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,43,2,0.43,2004,0.43,-0.1,"38.165320000000001",-76.00854
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,97,3.38059701492537,0.97,2004,0.97,1.5,"38.071159999999999",-76.04566
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,70,2.38095238095238,0.7,2004,0.7,1.5,"38.071159999999999",-76.04566
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,40,3.20833333333333,0.4,2004,0.4,1.5,"38.071159999999999",-76.04566
2004,"Jan","EE3.1",2004-01-12,8,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,87,3.19230769230769,0.87,2004,0.87,1.5,"38.071159999999999",-76.04566
2004,"Jan","ET4.2",2004-01-14,3.65,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,2.80769230769231,0.43,2004,0.43,0.8,"38.596419999999995",-76.12821
2004,"Jan","ET4.2",2004-01-14,3.65,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,87,3.55769230769231,0.87,2004,0.87,0.8,"38.596419999999995",-76.12821
2004,"Jan","ET4.2",2004-01-14,3.65,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,97,3.12068965517241,0.97,2004,0.97,0.8,"38.596419999999995",-76.12821
2004,"Jan","ET5.2",2004-01-14,4.89,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,100,3.78333333333333,1,2004,0.999999,1.2,"38.395020000000002",-76.11291
2004,"Jan","ET6.2",2004-01-12,2.6,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,30,2.72222222222222,0.3,2004,0.3,0.5,"39.173829999999995",-76.55262
2004,"Jan","LE2.2",2004-01-12,7.49,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,7,1.75,0.07,2004,0.07,2.6,"38.091419999999999",-76.36003
2004,"Jan","LE2.2",2004-01-12,7.49,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,30,1.61111111111111,0.3,2004,0.3,2.6,"38.091419999999999",-76.36003
2004,"Jan","RET3.1",2004-01-08,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,17,2,0.17,2004,0.17,5.04,"37.917299999999997",-76.8222
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,80,2.97916666666667,0.8,2004,0.8,26.1,"39.083970000000001",-76.18145
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,97,2.32758620689655,0.97,2004,0.97,26.1,"39.083970000000001",-76.18145
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,2,0.33,2004,0.33,26.1,"39.083970000000001",-76.18145
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,80,3.41666666666667,0.8,2004,0.8,26.1,"39.083970000000001",-76.18145
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,2.75,0.33,2004,0.33,26.1,"39.083970000000001",-76.18145
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,63,2.68421052631579,0.63,2004,0.63,26.1,"39.083970000000001",-76.18145
2004,"Jul","CB3.2",2004-07-08,4.78,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,50,3.2,0.5,2004,0.5,26.1,"39.083970000000001",-76.18145
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,3,0.5,0.03,2004,0.03,26.9,"38.581240000000001",-76.25159
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,27,1.4375,0.27,2004,0.27,26.9,"38.581240000000001",-76.25159
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,43,1.38461538461538,0.43,2004,0.43,26.9,"38.581240000000001",-76.25159
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,13,2.375,0.13,2004,0.13,26.9,"38.581240000000001",-76.25159
2004,"Jul","CB3.3W",2004-07-07,7.87,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,30,1.61111111111111,0.3,2004,0.3,26.9,"38.581240000000001",-76.25159
2004,"Jul","EE2.2",2004-07-20,11.15,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,93,3.28571428571429,0.93,2004,0.93,26.6,"38.319420000000001",-76.14587
2004,"Jul","EE3.0",2004-07-21,11.93,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,100,3.98333333333333,1,2004,0.999999,27,"38.165320000000001",-76.00854
2004,"Jul","EE3.0",2004-07-21,11.93,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,77,2.58695652173913,0.77,2004,0.77,27,"38.165320000000001",-76.00854
2004,"Jul","EE3.0",2004-07-21,11.93,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,43,2,0.43,2004,0.43,27,"38.165320000000001",-76.00854
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,97,3.38059701492537,0.97,2004,0.97,27.2,"38.071159999999999",-76.04566
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,40,3.20833333333333,0.4,2004,0.4,27.2,"38.071159999999999",-76.04566
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,70,2.38095238095238,0.7,2004,0.7,27.2,"38.071159999999999",-76.04566
2004,"Jul","EE3.1",2004-07-21,12.26,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,87,3.19230769230769,0.87,2004,0.87,27.2,"38.071159999999999",-76.04566
2004,"Jul","ET4.2",2004-07-20,7.87,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,87,3.55769230769231,0.87,2004,0.87,26.4,"38.596419999999995",-76.12821
2004,"Jul","ET4.2",2004-07-20,7.87,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,2.80769230769231,0.43,2004,0.43,26.4,"38.596419999999995",-76.12821
2004,"Jul","ET4.2",2004-07-20,7.87,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,97,3.12068965517241,0.97,2004,0.97,26.4,"38.596419999999995",-76.12821
2004,"Jul","ET5.2",2004-07-07,8.19,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,100,3.78333333333333,1,2004,0.999999,27.5,"38.395020000000002",-76.11291
2004,"Jul","ET6.2",2004-07-21,6.25,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,30,2.72222222222222,0.3,2004,0.3,28.2,"39.173829999999995",-76.55262
2004,"Jul","LE2.2",2004-07-06,9.78,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,30,1.61111111111111,0.3,2004,0.3,26.3,"38.091419999999999",-76.36003
2004,"Jul","LE2.2",2004-07-06,9.78,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,7,1.75,0.07,2004,0.07,26.3,"38.091419999999999",-76.36003
2004,"Jul","RET3.1",2004-07-08,5,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,17,2,0.17,2004,0.17,28.48,"37.917299999999997",-76.8222
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,63,2.68421052631579,0.63,2004,0.63,22,"39.083970000000001",-76.18145
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,80,3.41666666666667,0.8,2004,0.8,22,"39.083970000000001",-76.18145
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,80,2.97916666666667,0.8,2004,0.8,22,"39.083970000000001",-76.18145
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,2.75,0.33,2004,0.33,22,"39.083970000000001",-76.18145
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,50,3.2,0.5,2004,0.5,22,"39.083970000000001",-76.18145
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,97,2.32758620689655,0.97,2004,0.97,22,"39.083970000000001",-76.18145
2004,"Jun","CB3.2",2004-06-09,4.05,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,2,0.33,2004,0.33,22,"39.083970000000001",-76.18145
2004,"Jun","CB3.3W",2004-06-08,4.84,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,43,1.38461538461538,0.43,2004,0.43,22.6,"38.581240000000001",-76.25159
