"Year","Month","MonitoringLocation","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","WTEMP","oysteryear"
2005,"Nov","CB3.2",7.24,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57",1.1,13.8,2006
2005,"Nov","CB3.2",7.24,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"47",1.2,13.8,2006
2005,"Nov","CB3.2",7.24,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"53",1.8,13.8,2006
2005,"Nov","CB3.2",7.24,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.3,13.8,2006
2005,"Nov","CB3.2",7.24,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",1.8,13.8,2006
2005,"Nov","CB3.2",7.24,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"77",2.4,13.8,2006
2005,"Nov","CB5.4",17.43,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"76",1.4,14.66,2006
2005,"Nov","CB5.4",17.43,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"43",0.857142857,14.66,2006
2005,"Nov","CB5.4",17.43,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",2,14.66,2006
2005,"Nov","EE2.2",14.4,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,13,2006
2005,"Nov","EE3.0",13.86,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"63",2.2,9.9,2006
2005,"Nov","EE3.0",13.86,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,9.9,2006
2005,"Nov","EE3.0",13.86,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,9.9,2006
2005,"Nov","EE3.0",13.86,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,9.9,2006
2005,"Nov","EE3.0",13.86,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,9.9,2006
2005,"Nov","EE3.1",15.75,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.1,11.2,2006
2005,"Nov","EE3.1",15.75,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40",1,11.2,2006
2005,"Nov","EE3.1",15.75,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"100",3.7,11.2,2006
2005,"Nov","EE3.1",15.75,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"93",3.3,11.2,2006
2005,"Nov","EE3.1",15.75,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",3,11.2,2006
2005,"Nov","EE3.1",15.75,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"80",2.4,11.2,2006
2005,"Nov","ET4.2",10.3,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"90",2.7,13.5,2006
2005,"Nov","ET4.2",10.3,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"80",2.5,13.5,2006
2005,"Nov","ET4.2",10.3,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"27",0.6,13.5,2006
2005,"Nov","ET4.2",10.3,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",2.6,13.5,2006
2005,"Nov","ET4.2",10.3,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"53",1.6,13.5,2006
2005,"Nov","ET5.2",11.4,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"90",3.3,13.4,2006
2005,"Nov","ET6.2",7.62,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13",0.4,10.9,2006
2005,"Nov","ET8.1",15.07,"MD","October","POTOMAC RIVER","RAGGED POINT (PR)",38.09142,-76.60055,"37",0.03,7.2,2006
2005,"Nov","ET8.1",15.07,"MD","October","ST. MARY'S RIVER","CHICKEN COCK",38.102767,-76.4353,"87",3.5,7.2,2006
2005,"Nov","LE2.2",14.33,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"30",1.1,14.1,2006
2005,"Nov","LE2.2",14.33,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",2.6,14.1,2006
2005,"Nov","LE3.1",13.22,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"44",1,14.16,2006
2005,"Nov","LE3.1",13.22,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"50",0.833333333,14.16,2006
2005,"Nov","LE3.2",14.99,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",3.4,14.32,2006
2005,"Nov","LE3.2",14.99,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"70",1.4,14.32,2006
2005,"Nov","LE3.4",15.14,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"72",1.52,13.97,2006
2005,"Nov","LE3.4",15.14,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"73",2.363636364,13.97,2006
2005,"Nov","LE3.7",18.55,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",2.08,15.37,2006
2005,"Nov","LE3.7",18.55,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"76",2.6,15.37,2006
2005,"Nov","LE3.7",18.55,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.36,15.37,2006
2005,"Nov","LE4.2",18.64,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"100",3.08,15.32,2006
2005,"Nov","LE5.1",8.17,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",0.045454545,15.84,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"71",1.625,15.24,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"56",0.96,15.24,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"36",0.36,15.24,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"92",2.2,15.24,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"100",2.166666667,15.24,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"68",0.76,15.24,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"64",0.68,15.24,2006
2005,"Nov","LE5.2",16.11,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"88",2.08,15.24,2006
2005,"Nov","LE5.5-W",22.3,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"100",2.68,13.24,2006
2005,"Nov","RET3.1",5.61,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"13",0.2,15.5,2006
2005,"Nov","RET3.1",5.61,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"100",0,15.5,2006
2005,"Nov","RET3.1",5.61,"MD","October","WICOMICO R. (WEST)","MILLS WEST",38.334683,-76.860333,"50",1.3,15.5,2006
2005,"Nov","RET3.1",5.61,"MD","October","WICOMICO R. (WEST)","LANCASTER",38.276033,-76.824283,"57",1.5,15.5,2006
2005,"Nov","RET3.2",12.4,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"40",1.2,14.3,2006
2005,"Nov","RET3.2",12.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"12",0.12,14.3,2006
2005,"Nov","RET4.3",10.09,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"100",2.6,15.02,2006
2005,"Nov","WE4.1",21.26,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"17",0.5,11.19,2006
2005,"Nov","WE4.1",21.26,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"12",0.12,11.19,2006
2005,"Oct","CB3.2",4.54,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",1.8,13.2,2005
2005,"Oct","CB3.2",4.54,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"90",3,13.2,2005
2005,"Oct","CB3.2",4.54,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"53",1.8,13.2,2005
2005,"Oct","CB3.2",4.54,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"47",1.2,13.2,2005
2005,"Oct","CB3.2",4.54,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"77",2.4,13.2,2005
2005,"Oct","CB3.2",4.54,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.3,13.2,2005
2005,"Oct","CB3.2",4.54,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57",1.1,13.2,2005
2005,"Oct","CB5.4",17.56,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"76",1.4,19.61,2005
2005,"Oct","CB5.4",17.56,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"43",0.857142857,19.61,2005
2005,"Oct","CB5.4",17.56,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",2,19.61,2005
2005,"Oct","EE2.2",15.27,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,16.7,2005
2005,"Oct","EE2.2",15.27,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,16.1,2005
2005,"Oct","EE2.2",15.54,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,16.7,2005
2005,"Oct","EE2.2",15.54,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,16.1,2005
2005,"Oct","EE3.0",14.33,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,12,2005
2005,"Oct","EE3.0",14.33,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,17.3,2005
2005,"Oct","EE3.0",14.33,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,17.3,2005
2005,"Oct","EE3.0",14.33,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,12,2005
2005,"Oct","EE3.0",14.33,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"63",2.2,12,2005
2005,"Oct","EE3.0",14.33,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,12,2005
2005,"Oct","EE3.0",14.33,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"63",2.2,17.3,2005
2005,"Oct","EE3.0",14.33,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,17.3,2005
2005,"Oct","EE3.0",14.33,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,12,2005
2005,"Oct","EE3.0",14.33,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,17.3,2005
2005,"Oct","EE3.0",13.73,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,12,2005
2005,"Oct","EE3.0",13.73,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,17.3,2005
2005,"Oct","EE3.0",13.73,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,17.3,2005
2005,"Oct","EE3.0",13.73,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,12,2005
2005,"Oct","EE3.0",13.73,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"63",2.2,12,2005
2005,"Oct","EE3.0",13.73,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,12,2005
2005,"Oct","EE3.0",13.73,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"63",2.2,17.3,2005
2005,"Oct","EE3.0",13.73,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,17.3,2005
2005,"Oct","EE3.0",13.73,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,12,2005
2005,"Oct","EE3.0",13.73,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,17.3,2005
2005,"Oct","EE3.1",16.02,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.1,17.2,2005
2005,"Oct","EE3.1",16.02,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",3,17.2,2005
2005,"Oct","EE3.1",16.02,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"80",2.4,17.2,2005
2005,"Oct","EE3.1",16.02,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"93",3.3,17.2,2005
2005,"Oct","EE3.1",16.02,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"100",3.7,17.2,2005
2005,"Oct","EE3.1",16.02,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"40",1,17.2,2005
2005,"Oct","ET4.2",11.17,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"27",0.6,16,2005
2005,"Oct","ET4.2",11.17,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"53",1.6,16,2005
2005,"Oct","ET4.2",11.17,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"53",1.6,17.2,2005
2005,"Oct","ET4.2",11.17,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"90",2.7,16,2005
2005,"Oct","ET4.2",11.17,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"80",2.5,17.2,2005
2005,"Oct","ET4.2",11.17,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"90",2.7,17.2,2005
2005,"Oct","ET4.2",11.17,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",2.6,17.2,2005
2005,"Oct","ET4.2",11.17,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"27",0.6,17.2,2005
2005,"Oct","ET4.2",11.17,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",2.6,16,2005
2005,"Oct","ET4.2",11.17,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"80",2.5,16,2005
2005,"Oct","ET4.2",11.9,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"27",0.6,16,2005
2005,"Oct","ET4.2",11.9,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"53",1.6,16,2005
2005,"Oct","ET4.2",11.9,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"53",1.6,17.2,2005
2005,"Oct","ET4.2",11.9,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"90",2.7,16,2005
2005,"Oct","ET4.2",11.9,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"80",2.5,17.2,2005
2005,"Oct","ET4.2",11.9,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"90",2.7,17.2,2005
2005,"Oct","ET4.2",11.9,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",2.6,17.2,2005
2005,"Oct","ET4.2",11.9,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"27",0.6,17.2,2005
2005,"Oct","ET4.2",11.9,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",2.6,16,2005
2005,"Oct","ET4.2",11.9,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"80",2.5,16,2005
2005,"Oct","ET5.2",12.46,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"90",3.3,17.4,2005
2005,"Oct","ET6.2",7.62,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13",0.4,18.1,2005
2005,"Oct","ET8.1",15.75,"MD","October","POTOMAC RIVER","RAGGED POINT (PR)",38.09142,-76.60055,"37",0.03,17.3,2005
2005,"Oct","ET8.1",15.75,"MD","October","ST. MARY'S RIVER","CHICKEN COCK",38.102767,-76.4353,"87",3.5,17.3,2005
2005,"Oct","LE2.2",13.06,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"30",1.1,18.2,2005
2005,"Oct","LE2.2",13.06,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",2.6,18.2,2005
2005,"Oct","LE2.2",13.06,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"30",1.1,13.9,2005
2005,"Oct","LE2.2",13.06,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",2.6,13.9,2005
2005,"Oct","LE2.2",11.34,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"30",1.1,18.2,2005
2005,"Oct","LE2.2",11.34,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",2.6,18.2,2005
2005,"Oct","LE2.2",11.34,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"30",1.1,13.9,2005
2005,"Oct","LE2.2",11.34,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"80",2.6,13.9,2005
2005,"Oct","LE3.1",14.69,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"44",1,23.17,2005
2005,"Oct","LE3.1",14.69,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"50",0.833333333,23.17,2005
2005,"Oct","LE3.2",16.46,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",3.4,23.49,2005
2005,"Oct","LE3.2",16.46,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"70",1.4,23.49,2005
2005,"Oct","LE3.4",16.87,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"73",2.363636364,23.49,2005
2005,"Oct","LE3.4",16.87,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"72",1.52,23.49,2005
2005,"Oct","LE3.7",18.09,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.36,19.5,2005
2005,"Oct","LE3.7",18.09,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"76",2.6,19.5,2005
2005,"Oct","LE3.7",18.09,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",2.08,19.5,2005
2005,"Oct","LE4.2",19.73,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"100",3.08,23.95,2005
2005,"Oct","LE5.1",5.04,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",0.045454545,19.33,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"68",0.76,18.92,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"92",2.2,18.92,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"88",2.08,18.92,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"100",2.166666667,18.92,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"71",1.625,18.92,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"56",0.96,18.92,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"64",0.68,18.92,2005
2005,"Oct","LE5.2",11.31,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"36",0.36,18.92,2005
2005,"Oct","LE5.5-W",21.71,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"100",2.68,19.26,2005
2005,"Oct","RET3.1",3.89,"MD","October","WICOMICO R. (WEST)","LANCASTER",38.276033,-76.824283,"57",1.5,20.7,2005
2005,"Oct","RET3.1",3.89,"MD","October","WICOMICO R. (WEST)","MILLS WEST",38.334683,-76.860333,"50",1.3,20.7,2005
2005,"Oct","RET3.1",3.89,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"13",0.2,20.7,2005
2005,"Oct","RET3.1",3.89,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"100",0,20.7,2005
2005,"Oct","RET3.2",9.9,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"40",1.2,21.1,2005
2005,"Oct","RET3.2",9.9,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"12",0.12,21.1,2005
2005,"Oct","RET4.3",13.44,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"100",2.6,23.23,2005
2005,"Oct","WE4.1",21.44,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"12",0.12,19.16,2005
2005,"Oct","WE4.1",21.44,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"17",0.5,19.16,2005
2005,"Sep","CB3.2",11.15,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"90",3,25.3,2005
2005,"Sep","CB3.2",11.15,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"47",1.2,25.3,2005
2005,"Sep","CB3.2",11.15,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57",1.1,25.3,2005
2005,"Sep","CB3.2",11.15,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.3,25.3,2005
2005,"Sep","CB3.2",11.15,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"53",1.8,25.3,2005
2005,"Sep","CB3.2",11.15,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"77",2.4,25.3,2005
2005,"Sep","CB3.2",11.15,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",1.8,25.3,2005
2005,"Sep","CB3.3W",12.53,"MD","October","MIDDLE BAY","STONE ROCK",38.64795,-76.3765,"50",1.3,26.2,2005
2005,"Sep","CB3.3W",12.53,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"3",0.2,26.2,2005
2005,"Sep","CB3.3W",12.53,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"53",1.6,26.2,2005
2005,"Sep","CB3.3W",12.53,"MD","October","LITTLE CHOPTANKS","CASON (S)",38.53645,-76.289033,"33",0.5,26.2,2005
2005,"Sep","CB3.3W",12.53,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"20",0.4,26.2,2005
2005,"Sep","CB3.3W",12.53,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"13",0.3,26.2,2005
2005,"Sep","CB3.3W",12.53,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"0",0,26.2,2005
2005,"Sep","CB5.4",16.64,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"43",0.857142857,27.17,2005
2005,"Sep","CB5.4",16.64,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"76",1.4,27.17,2005
2005,"Sep","CB5.4",16.64,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",2,27.17,2005
2005,"Sep","EE2.2",14.66,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,26,2005
2005,"Sep","EE2.2",14.66,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,25.5,2005
2005,"Sep","EE2.2",14.46,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,26,2005
2005,"Sep","EE2.2",14.46,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"90",3.8,25.5,2005
2005,"Sep","EE3.0",13.26,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,25.6,2005
2005,"Sep","EE3.0",13.26,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,26.9,2005
2005,"Sep","EE3.0",13.26,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,25.6,2005
2005,"Sep","EE3.0",13.26,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,26.9,2005
2005,"Sep","EE3.0",13.26,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,25.6,2005
2005,"Sep","EE3.0",13.26,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"63",2.2,25.6,2005
2005,"Sep","EE3.0",13.26,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,26.9,2005
2005,"Sep","EE3.0",13.26,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,25.6,2005
2005,"Sep","EE3.0",13.26,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,26.9,2005
2005,"Sep","EE3.0",13.26,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"63",2.2,26.9,2005
2005,"Sep","EE3.0",13.13,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,25.6,2005
2005,"Sep","EE3.0",13.13,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"10",0,26.9,2005
2005,"Sep","EE3.0",13.13,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"17",0.3,25.6,2005
2005,"Sep","EE3.0",13.13,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"87",3.2,26.9,2005
2005,"Sep","EE3.0",13.13,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"83",2.9,25.6,2005
