"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","oysteryear","WTEMP"
2008,"May","RET4.3",2008-05-29,6.2,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"88",2.08,2008,20.4
2008,"Nov","CB3.2",2008-11-19,12.59,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.83333333333333,2009,9.2
2008,"Nov","CB3.2",2008-11-19,12.59,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.38888888888889,2009,9.2
2008,"Nov","CB3.2",2008-11-19,12.59,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",2.91666666666667,2009,9.2
2008,"Nov","CB3.2",2008-11-19,12.59,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.86666666666667,2009,9.2
2008,"Nov","CB3.2",2008-11-19,12.59,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",3.05357142857143,2009,9.2
2008,"Nov","CB3.2",2008-11-19,12.59,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.91666666666667,2009,9.2
2008,"Nov","CB3.2",2008-11-19,12.59,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3.26785714285714,2009,9.2
2008,"Nov","EE2.2",2008-11-25,17.66,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"37",1.63636363636364,2009,5.2
2008,"Nov","EE3.0",2008-11-20,17.04,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"70",2.23809523809524,2009,6.9
2008,"Nov","EE3.0",2008-11-20,17.04,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"57",3.05882352941176,2009,6.9
2008,"Nov","EE3.1",2008-11-20,19.11,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"57",2.32352941176471,2009,9.7
2008,"Nov","EE3.1",2008-11-20,19.11,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"93",3.33928571428571,2009,9.7
2008,"Nov","EE3.1",2008-11-20,19.11,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"50",3.76666666666667,2009,9.7
2008,"Nov","EE3.1",2008-11-20,19.11,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"80",3.10416666666667,2009,9.7
2008,"Nov","ET4.2",2008-11-25,14.13,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"87",2.96153846153846,2009,5
2008,"Nov","ET4.2",2008-11-25,14.13,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"17",2.9,2009,5
2008,"Nov","ET4.2",2008-11-25,14.13,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",3.30769230769231,2009,5
2008,"Nov","ET5.2",2008-11-18,14.73,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"57",3.23529411764706,2009,10.5
2008,"Nov","ET6.2",2008-11-20,15.81,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"80",3.10416666666667,2009,7.2
2008,"Nov","LE2.2",2008-11-17,16.02,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"73",3.47727272727273,2009,12.4
2008,"Nov","LE3.1",2008-11-12,16.9,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"68",2.04,2009,13.1
2008,"Nov","LE3.1",2008-11-12,16.9,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"75",1.583333333,2009,13.1
2008,"Nov","LE3.2",2008-11-12,17.6,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"96",2.541666667,2009,13.2
2008,"Nov","LE3.2",2008-11-12,17.6,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"42",0.833333333,2009,13.2
2008,"Nov","LE3.4",2008-11-12,17.9,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"72",1.6,2009,13
2008,"Nov","LE3.4",2008-11-12,17.9,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"92",1.96,2009,13
2008,"Nov","LE3.7",2008-11-24,19.98,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.76,2009,7.88
2008,"Nov","LE3.7",2008-11-24,19.98,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",3.04,2009,7.88
2008,"Nov","LE3.7",2008-11-24,19.98,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"88",2.08,2009,7.88
2008,"Nov","LE4.2",2008-11-20,20.4,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"88",1.92,2009,10.2
2008,"Nov","LE5.1",2008-11-24,10.5,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",2.84,2009,7.9
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"92",2.04,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"84",1.88,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"96",2.32,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"80",1.92,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"96",2,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"96",2.458333333,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"80",1.76,2009,7.2
2008,"Nov","LE5.2",2008-11-24,16.5,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"100",2.36,2009,7.2
2008,"Nov","RET3.1",2008-11-20,10,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",0.84,2009,7.7
2008,"Nov","RET3.1",2008-11-20,10,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"7",0.5,2009,7.7
2008,"Nov","RET3.2",2008-11-20,14.6,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"52",0.68,2009,8.6
2008,"Nov","RET3.2",2008-11-20,14.6,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"60",1.16,2009,8.6
2008,"Nov","RET4.3",2008-11-20,15,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"88",2.08,2009,9.4
2008,"Oct","CB3.2",2008-10-22,12.79,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.83333333333333,2008,15.5
2008,"Oct","CB3.2",2008-10-22,12.79,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.38888888888889,2008,15.5
2008,"Oct","CB3.2",2008-10-22,12.79,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",2.91666666666667,2008,15.5
2008,"Oct","CB3.2",2008-10-22,12.79,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.86666666666667,2008,15.5
2008,"Oct","CB3.2",2008-10-22,12.79,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.91666666666667,2008,15.5
2008,"Oct","CB3.2",2008-10-22,12.79,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3.26785714285714,2008,15.5
2008,"Oct","CB3.2",2008-10-22,12.79,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",3.05357142857143,2008,15.5
2008,"Oct","CB3.3W",2008-10-21,18.48,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"67",2.725,2008,18.3
2008,"Oct","CB3.3W",2008-10-21,18.48,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"17",2.5,2008,18.3
2008,"Oct","CB3.3W",2008-10-21,18.48,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"13",2.25,2008,18.3
2008,"Oct","CB3.3W",2008-10-21,18.48,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"3",3,2008,18.3
2008,"Oct","CB3.3W",2008-10-21,18.48,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"23",3,2008,18.3
2008,"Oct","CB5.4",2008-10-31,20.83,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"96",2.48,2008,13.86
2008,"Oct","CB5.4",2008-10-31,20.83,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"80",1.68,2008,13.86
2008,"Oct","CB5.4",2008-10-31,20.83,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",1.48,2008,13.86
2008,"Oct","EE2.2",2008-10-21,18.69,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"37",1.63636363636364,2008,17.4
2008,"Oct","EE3.0",2008-10-23,17.04,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"57",3.05882352941176,2008,12.8
2008,"Oct","EE3.0",2008-10-23,17.04,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"70",2.23809523809524,2008,12.8
2008,"Oct","EE3.1",2008-10-30,17.38,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"57",2.32352941176471,2008,9.6
2008,"Oct","EE3.1",2008-10-30,17.38,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"50",3.76666666666667,2008,9.6
2008,"Oct","EE3.1",2008-10-30,17.38,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"80",3.10416666666667,2008,9.6
2008,"Oct","EE3.1",2008-10-30,17.38,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"93",3.33928571428571,2008,9.6
2008,"Oct","ET4.2",2008-10-21,15,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"17",2.9,2008,16.6
2008,"Oct","ET4.2",2008-10-21,15,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",3.30769230769231,2008,16.6
2008,"Oct","ET4.2",2008-10-21,15,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"87",2.96153846153846,2008,16.6
2008,"Oct","ET5.2",2008-10-21,13.99,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"57",3.23529411764706,2008,16.5
2008,"Oct","ET6.2",2008-10-23,17.79,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"80",3.10416666666667,2008,13.6
2008,"Oct","LE2.2",2008-10-06,12.79,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"73",3.47727272727273,2008,20.8
2008,"Oct","LE3.1",2008-10-15,15,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"75",1.583333333,2008,21.1
2008,"Oct","LE3.1",2008-10-15,15,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"68",2.04,2008,21.1
2008,"Oct","LE3.2",2008-10-15,16,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"96",2.541666667,2008,20.9
2008,"Oct","LE3.2",2008-10-15,16,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"42",0.833333333,2008,20.9
2008,"Oct","LE3.4",2008-10-15,16.5,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"92",1.96,2008,20.9
2008,"Oct","LE3.4",2008-10-15,16.5,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"72",1.6,2008,20.9
2008,"Oct","LE3.7",2008-10-30,19.39,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",3.04,2008,12.97
2008,"Oct","LE3.7",2008-10-30,19.39,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.76,2008,12.97
2008,"Oct","LE3.7",2008-10-30,19.39,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"88",2.08,2008,12.97
2008,"Oct","LE5.1",2008-10-21,10.5,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",2.84,2008,17.9
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"100",2.36,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"80",1.92,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"80",1.76,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"96",2.458333333,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"96",2,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"92",2.04,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"96",2.32,2008,17.1
2008,"Oct","LE5.2",2008-10-21,16.8,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"84",1.88,2008,17.1
2008,"Oct","RET3.1",2008-10-15,8.7,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"7",0.5,2008,21.3
2008,"Oct","RET3.1",2008-10-15,8.7,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",0.84,2008,21.3
2008,"Oct","RET3.2",2008-10-15,13.6,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"60",1.16,2008,21.2
2008,"Oct","RET3.2",2008-10-15,13.6,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"52",0.68,2008,21.2
2008,"Sep","CB3.2",2008-09-18,10.95,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.91666666666667,2008,23.4
2008,"Sep","CB3.2",2008-09-18,10.95,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.38888888888889,2008,23.4
2008,"Sep","CB3.2",2008-09-18,10.95,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.83333333333333,2008,23.4
2008,"Sep","CB3.2",2008-09-18,10.95,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",2.91666666666667,2008,23.4
2008,"Sep","CB3.2",2008-09-18,10.95,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",3.05357142857143,2008,23.4
2008,"Sep","CB3.2",2008-09-18,10.95,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.86666666666667,2008,23.4
2008,"Sep","CB3.2",2008-09-18,10.95,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3.26785714285714,2008,23.4
2008,"Sep","CB3.3W",2008-09-17,11.93,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"13",2.25,2008,24.3
2008,"Sep","CB3.3W",2008-09-17,11.93,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"17",2.5,2008,24.3
2008,"Sep","CB3.3W",2008-09-17,11.93,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"3",3,2008,24.3
2008,"Sep","CB3.3W",2008-09-17,11.93,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"67",2.725,2008,24.3
2008,"Sep","CB3.3W",2008-09-17,11.93,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"23",3,2008,24.3
2008,"Sep","CB5.4",2008-09-29,17.75,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"96",2.48,2008,22.11
2008,"Sep","CB5.4",2008-09-29,17.75,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"80",1.68,2008,22.11
2008,"Sep","CB5.4",2008-09-29,17.75,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",1.48,2008,22.11
2008,"Sep","EE2.2",2008-09-16,14.87,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"37",1.63636363636364,2008,25
2008,"Sep","EE3.0",2008-09-30,15.34,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"57",3.05882352941176,2008,21
2008,"Sep","EE3.0",2008-09-30,15.34,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"70",2.23809523809524,2008,21
2008,"Sep","EE3.1",2008-09-30,17.38,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"50",3.76666666666667,2008,21.3
2008,"Sep","EE3.1",2008-09-30,17.38,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"80",3.10416666666667,2008,21.3
2008,"Sep","EE3.1",2008-09-30,17.38,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"93",3.33928571428571,2008,21.3
2008,"Sep","EE3.1",2008-09-30,17.38,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"57",2.32352941176471,2008,21.3
2008,"Sep","ET4.2",2008-09-16,12.79,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"87",2.96153846153846,2008,24.6
2008,"Sep","ET4.2",2008-09-16,12.79,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"17",2.9,2008,24.6
2008,"Sep","ET4.2",2008-09-16,12.79,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",3.30769230769231,2008,24.6
2008,"Sep","ET5.2",2008-09-16,11.21,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"57",3.23529411764706,2008,25
2008,"Sep","ET6.2",2008-09-30,11.15,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"80",3.10416666666667,2008,21.1
2008,"Sep","LE2.2",2008-09-02,13.59,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"73",3.47727272727273,2008,25.6
2008,"Sep","LE3.1",2008-09-18,13.6,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"75",1.583333333,2008,23.7
2008,"Sep","LE3.1",2008-09-18,13.6,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"68",2.04,2008,23.7
2008,"Sep","LE3.2",2008-09-18,15.2,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"96",2.541666667,2008,24.1
2008,"Sep","LE3.2",2008-09-18,15.2,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"42",0.833333333,2008,24.1
2008,"Sep","LE3.4",2008-09-18,15.4,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"92",1.96,2008,24.1
2008,"Sep","LE3.4",2008-09-18,15.4,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"72",1.6,2008,24.1
2008,"Sep","LE3.7",2008-09-30,17.57,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.76,2008,21.71
2008,"Sep","LE3.7",2008-09-30,17.57,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"88",2.08,2008,21.71
2008,"Sep","LE3.7",2008-09-30,17.57,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",3.04,2008,21.71
2008,"Sep","LE4.2",2008-09-02,19.8,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"88",1.92,2008,26
2008,"Sep","LE5.1",2008-09-22,8.7,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",2.84,2008,23.3
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"80",1.76,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"80",1.92,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"100",2.36,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"96",2,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"92",2.04,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"96",2.32,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"84",1.88,2008,22.8
2008,"Sep","LE5.2",2008-09-22,14.7,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"96",2.458333333,2008,22.8
2008,"Sep","RET4.3",2008-09-02,13.5,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"88",2.08,2008,26
2009,"Apr","CB3.2",2009-04-15,5.88,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.23333333333333,2009,9.6
2009,"Apr","CB3.2",2009-04-15,5.88,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",3.12,2009,9.6
2009,"Apr","CB3.2",2009-04-15,5.88,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"97",3.10344827586207,2009,9.6
2009,"Apr","CB3.2",2009-04-15,5.88,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"87",3.01923076923077,2009,9.6
2009,"Apr","CB3.2",2009-04-15,5.88,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"87",3.40384615384615,2009,9.6
2009,"Apr","CB3.2",2009-04-15,5.88,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"23",1.57142857142857,2009,9.6
2009,"Apr","CB3.2",2009-04-15,5.88,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"64",2.66666666666667,2009,9.6
2009,"Apr","CB3.3W",2009-04-14,8.5,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"10",1.33333333333333,2009,9.8
2009,"Apr","CB3.3W",2009-04-14,8.5,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"70",3.19047619047619,2009,9.8
2009,"Apr","CB3.3W",2009-04-14,8.5,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"27",2.25,2009,9.8
2009,"Apr","CB3.3W",2009-04-14,8.5,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"7",0.5,2009,9.8
2009,"Apr","CB3.3W",2009-04-14,8.5,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"33",2.4,2009,9.8
2009,"Apr","CB5.4",2009-04-21,15.35,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"89",3.8,2009,12.87
2009,"Apr","CB5.4",2009-04-21,15.35,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"80",2.8,2009,12.87
2009,"Apr","EE2.2",2009-04-16,13.59,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"57",2.91176470588235,2009,9.9
2009,"Apr","EE3.0",2009-04-30,12.99,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"90",3.64814814814815,2009,19.4
2009,"Apr","EE3.0",2009-04-30,12.99,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"93",2.94642857142857,2009,19.4
2009,"Apr","EE3.1",2009-04-30,15.07,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"47",2.71428571428571,2009,17.2
2009,"Apr","EE3.1",2009-04-30,15.07,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"43",3.03846153846154,2009,17.2
2009,"Apr","EE3.1",2009-04-30,15.07,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"87",3.48076923076923,2009,17.2
2009,"Apr","EE3.1",2009-04-30,15.07,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",3.14814814814815,2009,17.2
2009,"Apr","ET4.2",2009-04-14,9.59,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"46",3.4,2009,10.3
2009,"Apr","ET4.2",2009-04-14,9.59,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"13",1.75,2009,10.3
2009,"Apr","ET4.2",2009-04-14,9.59,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"100",2.63333333333333,2009,10.3
2009,"Apr","ET5.2",2009-04-14,11.08,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"57",2.64705882352941,2009,11.5
2009,"Apr","ET6.2",2009-04-30,6.68,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"73",2.43181818181818,2009,18.1
2009,"Apr","LE2.2",2009-04-13,10.43,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"87",3.98076923076923,2009,11.8
2009,"Apr","LE3.1",2009-04-27,11.2,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"58",1.5,2009,18.1
2009,"Apr","LE3.1",2009-04-27,11.2,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"100",2.5,2009,18.1
2009,"Apr","LE3.2",2009-04-27,13.2,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"96",2.3,2009,18
